game_name,title,view,dm,like,coin,collect,share,upload_date,url
暗黑破坏神II,Hiphop大魔王大菠萝Diablo Vs Clementine @ Battle Opsession 2021,628 ,0,33,4,16,1,2022-04-09,https://www.bilibili.com/video/BV1744y1V7BW
暗黑破坏神II,《暗黑破坏神2》当技能达到99级会怎么样？召唤死灵：来不及解释了，快上车打团战,8.8万 ,195,692,20,79,33,2021-07-23,https://www.bilibili.com/video/BV1fq4y1Q7SG
暗黑破坏神II,《暗黑破坏神4》最新游戏环境视觉效果展示视频公布,4.0万 ,145,596,9,115,355,2022-03-30,https://www.bilibili.com/video/BV1bY4y1p7CL
暗黑破坏神II,暗黑破坏神2重制版目前最屌的MOD 还带圣光指引,1.9万 ,48,338,150,240,29,2022-01-04,https://www.bilibili.com/video/BV1C44y1j7dP
暗黑破坏神II,【暗黑破坏神2重制版】一键打爆BOSS！双热圣骑士入坑指南,5.9万 ,154,977,437,865,153,2021-10-14,https://www.bilibili.com/video/BV1Qf4y1c7j7
暗黑破坏神II,【Diablo2重制版/暗黑破坏神2重制版】用脸滚键盘？圣骑士pal轻松开荒Build推荐,6.7万 ,133,698,171,468,102,2021-09-03,https://www.bilibili.com/video/BV1sq4y1T77q
暗黑破坏神II,《暗黑破坏神剧情》艾丹封印迪亚波罗，却不知道自己被慢慢的侵蚀了意志【第三期】,17.3万 ,393,6272,4778,1377,52,2019-06-08,https://www.bilibili.com/video/BV144411T77a
暗黑破坏神II,【燃向】得入暴雪门，无悔游人生（更新OW版本）,433.7万 ,4.3万,4.9万,6.1万,14.0万,2.2万,2014-12-02,https://www.bilibili.com/video/BV1dx411P79c
暗黑破坏神II,暗黑破坏神2重制版【死灵法师全技能效果欣赏】,10.0万 ,314,641,42,99,112,2021-04-19,https://www.bilibili.com/video/BV1fy4y1W7pD
暗黑破坏神II,【爆笑暗黑破破坏神】 Ep36 How to Dupe _ DiabLoL 2同人Q版动画Diablo2大菠萝,3.8万 ,16,492,12,44,27,2021-11-16,https://www.bilibili.com/video/BV1qq4y1u7ac
暗黑破坏神II,【中文配音】《暗黑破坏神4》官方CG预告,46.2万 ,1233,2030,199,1480,2123,2019-11-02,https://www.bilibili.com/video/BV1pE411t7wH
暗黑破坏神II,暗黑破坏神3剧情动画CG全集(原声中字),32.9万 ,1831,1879,866,4570,1931,2017-07-29,https://www.bilibili.com/video/BV1zx411W7iX
