game_name,title,view,dm,like,coin,collect,share,upload_date,url
吉他英雄,【鱼社长】谨以此片致敬吉他英雄—押尾光太郎,4926 ,104,385,443,141,54,2018-02-04,https://www.bilibili.com/video/BV1HW411J79f
吉他英雄,吉他英雄3,278 ,0,2,投币,1,分享,2019-05-07,https://www.bilibili.com/video/BV1k4411e78a
吉他英雄,吉他英雄NEIL ZAZA官方授权 最新作品St. Valentine完整演奏版！,192 ,0,10,4,4,2,2022-03-21,https://www.bilibili.com/video/BV1844y1N7jz
吉他英雄,吉他英雄paul哥生日快乐！,501 ,3,67,2,10,1,2022-03-31,https://www.bilibili.com/video/BV1M44y1K7YH
吉他英雄,吉他英雄Derek Trucks和Susan Tedeschi联袂演绎《Little By Little》,179 ,0,5,投币,8,分享,2021-10-26,https://www.bilibili.com/video/BV1eU4y1u7d9
吉他英雄,TRAGEDY + TIME,519 ,0,4,投币,2,15,2017-04-03,https://www.bilibili.com/video/BV1sx411Q7z4
吉他英雄,吉他英雄 NEIL ZAZA感谢大家为新专辑众筹,162 ,0,6,2,收藏,分享,2021-06-25,https://www.bilibili.com/video/BV1U54y1H7nK
吉他英雄,【预览】Muriel Anderson的吉他英雄,221 ,0,6,投币,8,1,2021-04-20,https://www.bilibili.com/video/BV1L84y1F7To
吉他英雄,吉他英雄6游戏演示01,149 ,0,7,4,收藏,1,2019-05-16,https://www.bilibili.com/video/BV1k4411J7Bc
吉他英雄,黄贯中--Can't Bring Me Down【吉他英雄】,3364 ,14,133,56,42,8,2020-04-03,https://www.bilibili.com/video/BV1Z54y1R7yi
吉他英雄,【吉他英雄】Randy Rhoads 独立音轨“Crazy Train”,1659 ,0,17,5,62,4,2020-05-14,https://www.bilibili.com/video/BV1TV411C78F
吉他英雄,吉他英雄对我Solo,156 ,0,6,投币,1,分享,2021-04-27,https://www.bilibili.com/video/BV15K4y1N7qJ
吉他英雄,吉他英雄黄贯中，我是歌手——我终于失去了你,272 ,0,1,投币,收藏,分享,2020-10-28,https://www.bilibili.com/video/BV1bK411A7nH
吉他英雄,吉他英雄3,115 ,0,1,投币,1,1,2019-07-28,https://www.bilibili.com/video/BV1vt411w7rJ
吉他英雄,【预览】Matt Schofield的吉他英雄,320 ,0,6,1,22,2,2021-02-07,https://www.bilibili.com/video/BV1Ko4y19782
吉他英雄,【预览】Josh Smith的吉他英雄,587 ,0,14,5,53,3,2020-12-26,https://www.bilibili.com/video/BV1uv411t7mz
吉他英雄,【电玩先生】《Everhood》：传说之下+吉他英雄？有内味儿了！,1.3万 ,483,1285,687,240,12,2020-04-08,https://www.bilibili.com/video/BV1hK411L7rM
吉他英雄,吉他英雄歌曲YYZ【吉他与贝斯】双重对比,297 ,2,11,7,收藏,1,2019-05-14,https://www.bilibili.com/video/BV1r4411E7tx
吉他英雄,吉他英雄Metallica游戏演示01,612 ,0,26,12,9,分享,2019-05-31,https://www.bilibili.com/video/BV1P4411p7x3
吉他英雄,金属狂人 VS 号称有血统的男人 你更喜欢哪个？吉他英雄系列推荐：第三期 Jimi Hendrix (高清1080 JimiHendrix Cover）,153 ,0,5,2,1,1,2021-05-27,https://www.bilibili.com/video/BV1VK4y1R7Sh
吉他英雄,新世代吉他英雄Tosin Abasi在2020全美乐器展上的演示,230 ,0,6,1,3,1,2020-08-05,https://www.bilibili.com/video/BV1wi4y1G7ag
吉他英雄,风趣又牛逼的吉他英雄——Paul Gilbert作客JHS访谈,515 ,1,3,投币,11,2,2020-01-16,https://www.bilibili.com/video/BV1ZJ41177fV
吉他英雄,〈范海伦〉Can't Stop Lovin' You——纪念我的吉他英雄 Eddie Van Halen,4692 ,1,215,77,40,5,2020-10-07,https://www.bilibili.com/video/BV1MV41127w8
吉他英雄,【预览】Andy Wood的吉他英雄,249 ,0,点赞,投币,16,1,2021-01-03,https://www.bilibili.com/video/BV1yh41117FW
吉他英雄,beyond 海阔天空 尾奏 致敬吉他英雄,219 ,0,13,4,收藏,分享,2021-06-20,https://www.bilibili.com/video/BV1Yo4y1k7wY
吉他英雄,wonderful slippery things cover Guthrie govan 满墙的吉他英雄 要弹到什么时候？？,402 ,1,14,8,3,13,2021-11-08,https://www.bilibili.com/video/BV15T4y197Hg
吉他英雄,【吉他】翻弹beat it 我的吉他英雄，走好,5449 ,3,115,28,9,5,2020-10-08,https://www.bilibili.com/video/BV1ua411A7F2
