game_name,title,view,dm,like,coin,collect,share,upload_date,url
星际争霸,星际争霸2早期兵种和单位演示,10.3万 ,3176,950,500,3536,746,2017-07-17,https://www.bilibili.com/video/BV1ax411B773
星际争霸,星际争霸：虚空之遗【电影版】,8.1万 ,2616,2299,1517,2667,297,2020-04-23,https://www.bilibili.com/video/BV16k4y1r7oK
星际争霸,星际争霸 勇哥宏图 劣势种族如何逆袭，剧情大反转~,1662 ,19,119,25,1,2,2022-04-03,https://www.bilibili.com/video/BV1r5411S7dJ
星际争霸,【星际争霸2】星际酒馆：你永远可以选择相信黄昏之翼,1.3万 ,28,414,27,21,3,2022-02-25,https://www.bilibili.com/video/BV1vZ4y1k7Nf
星际争霸,星际争霸 宏图第一人勇哥 遭遇背叛惨不忍睹!约战一挑二创造奇迹,2298 ,22,166,72,15,5,2022-03-30,https://www.bilibili.com/video/BV1LS4y1N7S1
星际争霸,【星际争霸2】8甲雷兽单挑800条狗测试,13.4万 ,399,49,113,328,207,2016-11-18,https://www.bilibili.com/video/BV1as411W74h
星际争霸,【星际老男孩】5月5日中国星际争霸2战队联赛第4轮,10.5万 ,3664,1473,791,139,54,2019-05-06,https://www.bilibili.com/video/BV1k4411i7m6
星际争霸,星际争霸 禽兽vs教主 狂暴冲阵灵性破局!一个细节改变局势,1580 ,1,99,37,7,分享,2022-04-03,https://www.bilibili.com/video/BV1Jq4y1e7Xm
星际争霸,星际争霸 宏图第一人勇哥 让对手感受到闪电能量溢出的十万伏特!,2173 ,7,186,50,7,分享,2022-03-30,https://www.bilibili.com/video/BV1894y1f7Jn
星际争霸,3D坦克-星际争霸中的3D坦克攻城动画模型,5.4万 ,116,1924,77,428,22,2021-09-30,https://www.bilibili.com/video/BV1fQ4y1Q7sr
星际争霸,星际争霸2玩家自制战役——旧日阴影（配音重置版）,1.6万 ,181,992,80,190,19,2022-02-02,https://www.bilibili.com/video/BV1d44y1p7Cu
星际争霸,【星际争霸2】星际酒馆：1w9打8w，但优势在我！,2.9万 ,139,794,146,94,111,2021-12-29,https://www.bilibili.com/video/BV1jb4y1i7yN
星际争霸,【星际争霸2】星际酒馆：你见过两千盾的白球吗？,1.3万 ,269,459,78,23,14,2022-02-21,https://www.bilibili.com/video/BV1iq4y1t72Z
星际争霸,【星际争霸2】人们终于想起被狂速软爬满基地的恐惧-本周突变[兵贵神速],1.9万 ,98,475,12,24,39,2022-02-07,https://www.bilibili.com/video/BV1s5411f7S1
星际争霸,星际争霸：休伯利安号VS亚历山大号，斯图托夫中将的恐怖战舰！,12.3万 ,74,1560,30,129,13,2020-03-21,https://www.bilibili.com/video/BV1WE411A71J
星际争霸,【游戏电影式】星际争霸2：虫族篇 全剧情 无战役操作纯剧情（完整版）,7.7万 ,2397,2111,1835,1666,306,2019-02-09,https://www.bilibili.com/video/BV1db411U7jD
星际争霸,星际争霸2《谐星时刻》圣诞特别版,5.0万 ,1171,2583,3732,680,179,2018-12-25,https://www.bilibili.com/video/BV1Xt411k77A
星际争霸,星际争霸1 贫矿1T V 7P 不玩花的 猥琐推进流,652 ,2,44,8,5,1,2022-04-08,https://www.bilibili.com/video/BV1h94y1d7vU
星际争霸,进化史 - 星际争霸(1998-2017),12.3万 ,382,791,63,1081,84,2017-09-26,https://www.bilibili.com/video/BV1qx411G7bk
星际争霸,【星际争霸2】不朽VS雷神：父亲之战，到底谁才是真正得老爹！,13.0万 ,355,97,58,93,79,2017-08-01,https://www.bilibili.com/video/BV1Kx411s7Fa
